userid,jobid,windowid,label,prediction,user_state,job_state,degree,yearsexp
1252290,751038,1,1.0,1.0,PA,PA,None,5.0
1258848,635369,4,0.0,0.0,TX,AZ,Bachelor's,10.0
1259527,650083,1,1.0,1.0,MI,MI,High School,13.0
1263436,59540,5,0.0,0.0,IN,NC,Bachelor's,21.0
1263436,28904,5,1.0,1.0,IN,IN,Bachelor's,21.0
1264678,570061,5,0.0,0.0,NC,PA,None,4.0
1264678,1004246,5,0.0,0.0,NC,WI,None,4.0
1269277,1105646,4,0.0,0.0,TN,MA,None,10.0
1270693,1025684,5,1.0,0.0,FL,GA,Associate's,6.0
1270693,908684,5,1.0,1.0,FL,FL,Associate's,6.0
1274575,510203,1,0.0,0.0,AZ,PA,High School,5.0
1274575,957243,1,1.0,0.0,AZ,NV,High School,5.0
1277863,873252,3,1.0,0.0,KY,OH,Bachelor's,13.0
1279265,450262,1,1.0,1.0,FL,FL,High School,17.0
1281093,464931,4,1.0,1.0,MD,MD,Bachelor's,12.0
1288246,932431,7,1.0,1.0,AZ,AZ,None,29.0
1288246,99956,7,1.0,1.0,AZ,AZ,None,29.0
1288246,453319,7,1.0,1.0,AZ,AZ,None,29.0
1288246,491917,7,1.0,0.0,AZ,CA,None,29.0
1288778,1060513,1,1.0,1.0,TX,TX,None,12.0
1288778,878452,1,1.0,1.0,TX,TX,None,12.0
1295397,261492,1,0.0,1.0,NC,IL,None,14.0
1295397,175129,1,1.0,1.0,NC,NC,None,14.0
1296875,815666,3,1.0,1.0,TX,TX,High School,7.0
1296875,354224,3,1.0,1.0,TX,TX,High School,7.0
1297483,757552,1,1.0,1.0,FL,FL,Associate's,9.0
1303339,326860,1,1.0,1.0,IN,IN,Bachelor's,19.0
1305186,10811,3,1.0,1.0,NY,NY,Bachelor's,5.0
1307848,820901,3,1.0,1.0,FL,FL,None,11.0
1307922,284285,1,1.0,1.0,CA,CA,Vocational,5.0
1311837,219175,5,0.0,0.0,GA,MD,High School,21.0
1315127,707529,5,1.0,1.0,NY,NY,None,5.0
1315561,180240,2,1.0,0.0,PA,NY,Bachelor's,6.0
1318844,945313,7,0.0,0.0,IL,TX,Associate's,24.0
1318844,301685,7,1.0,1.0,IL,IL,Associate's,24.0
1320650,132702,5,1.0,1.0,GA,GA,Associate's,13.0
1320964,511573,6,1.0,1.0,AL,GA,None,0.0
1321190,600570,1,1.0,1.0,FL,FL,Associate's,4.0
1325235,344020,3,1.0,0.0,AZ,NJ,Bachelor's,23.0
1328260,811946,3,1.0,1.0,IL,IL,Associate's,7.0
1328423,161433,2,1.0,1.0,GA,GA,Bachelor's,6.0
1328423,157194,2,1.0,1.0,GA,GA,Bachelor's,6.0
1329651,22370,3,1.0,1.0,IL,IL,Bachelor's,9.0
1330857,602061,3,1.0,1.0,NY,NY,Bachelor's,15.0
1332346,336661,3,0.0,0.0,IL,FL,None,33.0
1332412,742543,4,0.0,1.0,CA,CA,None,14.0
1334058,579537,4,1.0,1.0,FL,FL,Master's,17.0
1334505,315430,1,1.0,0.0,IN,IL,Master's,7.0
1334554,640550,2,1.0,1.0,NV,NV,High School,7.0
1340864,1104887,7,1.0,1.0,MN,MN,High School,3.0
1341204,775511,5,1.0,1.0,MD,VA,None,28.0
1341204,11875,5,1.0,1.0,MD,MD,None,28.0
1341204,1019266,5,0.0,0.0,MD,SC,None,28.0
1344066,228372,2,0.0,0.0,PA,MI,Bachelor's,14.0
1344524,681819,1,1.0,1.0,AZ,AZ,None,15.0
1347020,177001,2,1.0,1.0,WI,WI,Bachelor's,14.0
1347640,474119,2,0.0,0.0,CA,MI,None,6.0
1350933,794965,7,1.0,1.0,NY,NY,Associate's,30.0
1351797,995503,2,1.0,1.0,PA,PA,Bachelor's,8.0
1351797,623135,2,1.0,0.0,PA,NJ,Bachelor's,8.0
1351797,315352,2,1.0,1.0,PA,NJ,Bachelor's,8.0
1362667,277800,1,1.0,1.0,TX,TX,None,15.0
1362667,246498,1,1.0,1.0,TX,TX,None,15.0
1362667,628381,1,1.0,1.0,TX,TX,None,15.0
1362667,315598,1,1.0,1.0,TX,TX,None,15.0
1365723,1014293,6,1.0,1.0,CA,CA,Bachelor's,3.0
1366393,368935,6,0.0,0.0,CA,MD,Bachelor's,17.0
1366393,488261,6,1.0,1.0,CA,CA,Bachelor's,17.0
1367729,703648,7,1.0,1.0,FL,FL,Associate's,8.0
1368894,160088,3,1.0,1.0,MN,MN,None,10.0
1370008,353129,1,0.0,0.0,GA,AZ,Bachelor's,15.0
1370974,543788,4,1.0,1.0,IL,IL,Bachelor's,9.0
1370974,33046,4,1.0,1.0,IL,IL,Bachelor's,9.0
1376310,363504,6,1.0,1.0,TX,TX,None,19.0
1376310,853423,6,1.0,1.0,TX,TX,None,19.0
1379218,1029168,4,1.0,1.0,FL,FL,Bachelor's,0.0
1379218,657472,4,1.0,1.0,FL,FL,Bachelor's,0.0
1380430,77993,4,1.0,1.0,NJ,TX,Master's,8.0
1380606,467820,6,0.0,0.0,TX,NY,Associate's,16.0
1382297,153501,3,1.0,0.0,CA,PA,Bachelor's,8.0
1382297,1054416,3,1.0,0.0,CA,TN,Bachelor's,8.0
1382297,1100344,3,1.0,0.0,CA,NY,Bachelor's,8.0
1382297,567982,3,1.0,1.0,CA,CA,Bachelor's,8.0
1382297,323621,3,1.0,0.0,CA,WI,Bachelor's,8.0
1382297,522642,3,1.0,0.0,CA,MI,Bachelor's,8.0
1382297,910117,3,1.0,0.0,CA,NC,Bachelor's,8.0
1382297,474241,3,1.0,1.0,CA,CA,Bachelor's,8.0
1382297,578461,3,1.0,0.0,CA,LA,Bachelor's,8.0
1382297,403823,3,1.0,0.0,CA,PA,Bachelor's,8.0
1382297,1088983,3,1.0,1.0,CA,CA,Bachelor's,8.0
1382297,228201,3,1.0,1.0,CA,MD,Bachelor's,8.0
1382297,664803,3,1.0,1.0,CA,GA,Bachelor's,8.0
1382297,330814,3,1.0,0.0,CA,OH,Bachelor's,8.0
1382297,136823,3,1.0,0.0,CA,NY,Bachelor's,8.0
1382297,341092,3,1.0,0.0,CA,MO,Bachelor's,8.0
1382297,751854,3,1.0,1.0,CA,CA,Bachelor's,8.0
1382297,349851,3,1.0,0.0,CA,MN,Bachelor's,8.0
1382297,872752,3,1.0,0.0,CA,MD,Bachelor's,8.0
1382297,180532,3,1.0,1.0,CA,OR,Bachelor's,8.0
1382297,264696,3,1.0,0.0,CA,TN,Bachelor's,8.0
1382297,1004207,3,1.0,0.0,CA,MI,Bachelor's,8.0
1382297,1078155,3,1.0,0.0,CA,TX,Bachelor's,8.0
1382297,875458,3,1.0,0.0,CA,MD,Bachelor's,8.0
1382297,974360,3,1.0,0.0,CA,IN,Bachelor's,8.0
1384698,15194,5,1.0,1.0,CA,CA,Bachelor's,8.0
1385611,48083,3,0.0,0.0,MI,NH,Bachelor's,7.0
1387465,759968,4,1.0,1.0,IL,IL,Master's,11.0
1387676,282643,6,1.0,1.0,IL,IL,None,4.0
1387676,828120,6,1.0,1.0,IL,IL,None,4.0
1387676,529527,6,1.0,1.0,IL,IL,None,4.0
1389422,918757,2,0.0,0.0,CA,MD,Associate's,4.0
1389422,120165,2,1.0,1.0,CA,CA,Associate's,4.0
1394923,926099,2,1.0,1.0,FL,FL,None,8.0
1396347,80965,5,1.0,1.0,GA,GA,Master's,12.0
1396499,458831,1,1.0,1.0,FL,FL,None,0.0
1396499,864761,1,1.0,1.0,FL,FL,None,0.0
1396499,228544,1,1.0,1.0,FL,FL,None,0.0
1406757,178261,1,1.0,1.0,NV,NV,None,13.0
1411974,756704,3,1.0,1.0,MO,KS,High School,9.0
1417665,927598,6,0.0,0.0,MD,MA,None,15.0
1417665,681115,6,1.0,0.0,MD,VA,None,15.0
1417665,1080906,6,1.0,1.0,MD,MD,None,15.0
1417665,878654,6,1.0,1.0,MD,MD,None,15.0
1417877,543708,3,1.0,1.0,CA,CA,None,8.0
1417877,208524,3,1.0,1.0,CA,CA,None,8.0
1422393,580432,3,1.0,1.0,PA,PA,Associate's,0.0
1422393,256951,3,0.0,0.0,PA,FL,Associate's,0.0
1426837,688176,5,1.0,1.0,Madrid,CA,Master's,8.0
1426837,523759,5,1.0,1.0,Madrid,CA,Master's,8.0
1428443,1061877,7,1.0,1.0,CA,CA,Vocational,14.0
1428443,1057424,7,1.0,1.0,CA,CA,Vocational,14.0
1428443,491485,7,1.0,0.0,CA,NJ,Vocational,14.0
1436323,959910,2,1.0,1.0,GA,GA,Bachelor's,15.0
1439992,36476,3,1.0,1.0,IN,IN,High School,5.0
1442484,277901,5,1.0,0.0,TX,FL,High School,5.0
1442484,432331,5,0.0,0.0,TX,WA,High School,5.0
1443556,1042877,4,1.0,1.0,IL,IL,Vocational,8.0
1444489,938330,1,0.0,0.0,DE,MA,Master's,9.0
1445334,563025,3,1.0,1.0,AZ,AZ,High School,8.0
1446310,515687,3,1.0,1.0,TX,TX,Associate's,11.0
1447856,900448,4,1.0,1.0,FL,FL,None,6.0
1448156,828054,1,1.0,1.0,IL,IL,Bachelor's,8.0
1448156,316728,1,1.0,1.0,IL,IL,Bachelor's,8.0
1448156,695640,1,1.0,1.0,IL,IL,Bachelor's,8.0
1448156,757461,1,1.0,1.0,IL,IL,Bachelor's,8.0
1454603,446677,5,1.0,1.0,CA,CA,Bachelor's,12.0
1457160,1046355,7,1.0,0.0,MD,TX,Master's,18.0
1457572,486778,2,1.0,1.0,TX,TX,None,18.0
1459245,1114982,3,1.0,1.0,GA,GA,High School,22.0
1462627,778988,2,1.0,1.0,NC,NC,None,0.0
1465032,636712,4,1.0,1.0,TX,TX,None,0.0
1465032,617643,4,1.0,1.0,TX,TX,None,0.0
1468868,541,2,1.0,1.0,FL,FL,Associate's,10.0
1468868,81534,2,1.0,1.0,FL,FL,Associate's,10.0
769,853328,1,1.0,1.0,IL,IL,Bachelor's,5.0
4795,706540,3,0.0,0.0,NC,CO,Bachelor's,20.0
6551,1056318,4,1.0,1.0,CA,CA,High School,2.0
13637,269224,4,1.0,1.0,MO,KS,Bachelor's,4.0
13637,614205,4,1.0,1.0,MO,KS,Bachelor's,4.0
15542,792922,4,0.0,0.0,GA,FL,Bachelor's,8.0
21220,1075675,7,1.0,1.0,FL,FL,Bachelor's,25.0
21565,52966,4,0.0,0.0,CA,PA,Master's,4.0
24315,512825,5,1.0,1.0,IN,IN,Bachelor's,12.0
26398,911150,6,1.0,1.0,MO,KS,High School,3.0
29029,280221,1,1.0,1.0,KY,KY,Bachelor's,5.0
31956,668591,5,0.0,0.0,CA,OK,Master's,10.0
37420,1083625,1,1.0,1.0,OH,OH,Bachelor's,4.0
40998,523036,5,0.0,0.0,MI,PA,None,5.0
41299,815274,3,1.0,1.0,CA,CA,High School,12.0
41299,961882,3,0.0,0.0,CA,IN,High School,12.0
61035,180046,1,1.0,1.0,AZ,AZ,High School,9.0
67743,218165,5,1.0,0.0,LA,TX,Bachelor's,20.0
70749,958213,2,1.0,1.0,CA,CA,High School,22.0
70944,251303,4,1.0,1.0,NY,NY,Bachelor's,18.0
73558,283867,5,1.0,0.0,FL,NC,Master's,1.0
73558,566841,5,1.0,0.0,FL,NC,Master's,1.0
73558,200315,5,1.0,1.0,FL,NC,Master's,1.0
80049,352330,4,0.0,0.0,IL,CA,Bachelor's,6.0
80961,677349,4,1.0,1.0,IL,IL,Bachelor's,3.0
81354,249500,1,1.0,1.0,PA,NJ,Bachelor's,12.0
81354,732181,1,1.0,1.0,PA,PA,Bachelor's,12.0
81464,929682,1,1.0,1.0,NC,NC,Bachelor's,7.0
87260,476417,7,1.0,1.0,FL,FL,Bachelor's,11.0
88487,294,4,1.0,1.0,MD,MD,Master's,7.0
96047,733151,5,1.0,1.0,TX,TX,High School,6.0
96556,635721,4,0.0,0.0,IL,PA,High School,10.0
96556,1001363,4,1.0,1.0,IL,IL,High School,10.0
96556,617200,4,1.0,1.0,IL,IL,High School,10.0
101088,1032363,6,1.0,1.0,IL,IL,Associate's,9.0
108397,881408,5,1.0,1.0,PA,PA,None,6.0
110623,809617,5,1.0,1.0,VA,DC,Master's,8.0
112234,861252,5,0.0,0.0,AZ,FL,None,12.0
120861,710605,5,0.0,0.0,KS,PA,None,15.0
124607,53663,7,1.0,1.0,NC,NC,Master's,14.0
126867,661350,3,1.0,1.0,TX,TX,Bachelor's,21.0
132560,530143,4,1.0,0.0,GA,PA,Master's,9.0
132560,439605,4,1.0,1.0,GA,GA,Master's,9.0
140662,567980,3,1.0,1.0,TN,TN,Master's,16.0
145967,381823,4,1.0,1.0,FL,FL,High School,12.0
151225,877393,7,1.0,1.0,CT,CT,None,8.0
156761,989374,3,0.0,0.0,KS,PA,Bachelor's,21.0
160519,327198,6,1.0,1.0,CA,CA,Master's,9.0
162589,574151,5,1.0,1.0,PA,PA,High School,7.0
164968,886502,5,1.0,0.0,NY,FL,Bachelor's,10.0
173542,1055821,2,1.0,1.0,LA,LA,None,10.0
179732,463408,1,1.0,1.0,TX,TX,Master's,11.0
185110,1013490,7,0.0,0.0,MI,SC,Vocational,12.0
186669,151849,4,1.0,1.0,FL,FL,None,13.0
186669,269711,4,0.0,1.0,FL,FL,None,13.0
190344,942724,7,0.0,0.0,FL,IN,Bachelor's,6.0
194896,180918,5,1.0,0.0,LA,TX,None,7.0
194896,481284,5,1.0,0.0,LA,TX,None,7.0
194896,482533,5,1.0,0.0,LA,TX,None,7.0
196228,512014,1,1.0,1.0,FL,FL,None,7.0
197167,1034202,7,1.0,1.0,CT,CT,Bachelor's,28.0
199102,628321,3,1.0,0.0,PA,NJ,Vocational,0.0
199599,212181,7,1.0,1.0,IL,IL,None,10.0
202877,1057795,4,1.0,1.0,CO,CO,Bachelor's,13.0
203204,182116,6,1.0,1.0,NY,NY,Bachelor's,13.0
205370,905664,1,1.0,1.0,FL,FL,High School,19.0
205370,1063810,1,1.0,1.0,FL,FL,High School,19.0
223175,553775,3,1.0,1.0,IN,IN,None,9.0
225687,836710,1,0.0,0.0,VA,CA,Master's,33.0
226411,919729,5,1.0,1.0,MO,KS,Associate's,8.0
226411,169906,5,1.0,1.0,MO,KS,Associate's,8.0
230255,883844,5,1.0,1.0,TN,TN,High School,7.0
232348,585846,1,0.0,0.0,GA,MO,None,12.0
236420,448185,4,1.0,1.0,NJ,NJ,Master's,4.0
238725,274706,1,1.0,1.0,FL,FL,Bachelor's,15.0
238871,276272,1,0.0,0.0,KS,OH,High School,1.0
243260,258110,5,1.0,1.0,MD,GA,Bachelor's,12.0
244387,1024094,4,1.0,1.0,MA,MA,Bachelor's,22.0
244387,945762,4,1.0,1.0,MA,MA,Bachelor's,22.0
245295,787821,4,1.0,1.0,IL,IL,Master's,8.0
250917,686185,6,1.0,1.0,OH,OH,High School,8.0
251370,329095,6,0.0,0.0,TX,IA,Bachelor's,6.0
253403,672779,4,1.0,0.0,TN,NC,Bachelor's,17.0
253403,536629,4,1.0,0.0,TN,TN,Bachelor's,17.0
253403,587613,4,1.0,0.0,TN,AL,Bachelor's,17.0
253982,262241,3,1.0,0.0,KY,CA,Associate's,4.0
254755,698876,2,0.0,0.0,FL,NJ,Bachelor's,7.0
255210,839632,4,1.0,1.0,CA,CA,Bachelor's,9.0
256079,864241,1,1.0,1.0,VA,VA,Bachelor's,5.0
258581,939826,1,1.0,0.0,MA,FL,Bachelor's,7.0
258865,105595,3,1.0,1.0,CA,CA,Associate's,9.0
259201,512530,7,1.0,1.0,TX,TX,None,6.0
261723,156085,1,1.0,1.0,NJ,NJ,Bachelor's,11.0
263607,110541,2,1.0,1.0,IL,IL,None,25.0
263714,159281,4,1.0,1.0,MD,DC,None,18.0
263714,301680,4,1.0,1.0,MD,MD,None,18.0
264989,881374,5,1.0,1.0,DC,VA,High School,8.0
264989,474936,5,1.0,1.0,DC,DC,High School,8.0
265042,944208,1,0.0,0.0,NY,OH,Bachelor's,11.0
266352,300571,3,1.0,1.0,FL,FL,Associate's,10.0
277965,1046726,2,1.0,1.0,GA,GA,Master's,6.0
277965,205342,2,1.0,1.0,GA,GA,Master's,6.0
281207,187781,4,1.0,0.0,GA,FL,None,13.0
281207,737181,4,1.0,0.0,GA,FL,None,13.0
281207,103705,4,1.0,0.0,GA,FL,None,13.0
283312,601021,1,1.0,1.0,IL,IL,Associate's,3.0
283934,149245,2,1.0,1.0,FL,FL,None,6.0
285604,486332,3,0.0,0.0,TX,CA,High School,15.0
288563,403864,1,1.0,0.0,PA,NJ,Master's,6.0
288563,973022,1,1.0,1.0,PA,PA,Master's,6.0
288563,400072,1,1.0,1.0,PA,PA,Master's,6.0
288563,607142,1,1.0,1.0,PA,PA,Master's,6.0
288563,924897,1,1.0,0.0,PA,FL,Master's,6.0
288563,280325,1,1.0,0.0,PA,NJ,Master's,6.0
288563,962676,1,1.0,0.0,PA,NJ,Master's,6.0
288563,762289,1,1.0,1.0,PA,PA,Master's,6.0
290620,914531,2,0.0,0.0,NJ,RI,Associate's,6.0
291227,969932,2,1.0,1.0,TX,TX,Bachelor's,18.0
292235,1073620,3,1.0,1.0,NC,NC,Bachelor's,5.0
292235,224922,3,1.0,1.0,NC,NC,Bachelor's,5.0
292917,869370,7,1.0,1.0,TX,TX,None,9.0
292917,240858,7,1.0,1.0,TX,TX,None,9.0
294479,1052806,5,0.0,0.0,GA,MI,Bachelor's,17.0
294961,150521,3,1.0,1.0,IL,IL,Master's,16.0
295348,480394,1,1.0,1.0,ID,ID,None,21.0
295428,165972,3,1.0,1.0,GA,GA,Associate's,12.0
295442,1046722,7,1.0,1.0,GA,GA,Bachelor's,11.0
296273,300418,5,1.0,1.0,TX,TX,Associate's,9.0
296273,351788,5,0.0,0.0,TX,MD,Associate's,9.0
298722,596193,5,1.0,1.0,NJ,NJ,Associate's,11.0
307754,747045,6,1.0,1.0,CT,CT,Associate's,5.0
320061,485315,3,0.0,0.0,TX,CO,None,7.0
338721,81182,2,1.0,0.0,NY,TX,High School,14.0
339065,17054,1,0.0,0.0,CA,LA,Bachelor's,4.0
344391,334808,3,1.0,0.0,KY,OH,Bachelor's,10.0
346301,370918,5,1.0,1.0,MI,MI,High School,7.0
349177,168797,1,1.0,1.0,PA,PA,High School,1.0
350053,631166,3,1.0,1.0,KY,KY,High School,24.0
356194,209212,2,1.0,1.0,IL,IL,Bachelor's,23.0
358576,100263,6,1.0,1.0,CA,CA,Bachelor's,6.0
358576,773652,6,1.0,1.0,CA,CA,Bachelor's,6.0
358854,377346,1,1.0,1.0,GA,GA,None,29.0
374096,601937,1,1.0,1.0,NY,NY,High School,7.0
374456,240127,2,1.0,1.0,IL,IL,High School,8.0
379495,919879,6,1.0,1.0,KS,KS,High School,0.0
386545,879949,1,1.0,1.0,NY,NY,Associate's,2.0
388760,1060992,5,1.0,1.0,GA,GA,None,13.0
388760,642241,5,0.0,0.0,GA,CA,None,13.0
391607,697678,3,1.0,1.0,CA,CA,Bachelor's,11.0
396288,474025,1,1.0,1.0,VA,VA,Bachelor's,3.0
405962,567681,1,1.0,1.0,CA,CA,High School,6.0
408212,988651,3,0.0,0.0,GA,MN,Bachelor's,7.0
410727,16158,3,1.0,1.0,LA,LA,Associate's,13.0
415890,155533,7,1.0,1.0,NY,NY,High School,5.0
425694,667434,4,1.0,1.0,NY,NY,Master's,4.0
426694,663588,6,1.0,1.0,MI,MI,Bachelor's,6.0
429641,699551,3,1.0,1.0,IL,IL,High School,12.0
433295,88148,3,1.0,1.0,CA,CA,None,9.0
434855,450768,5,1.0,1.0,NY,NY,None,10.0
435147,180689,3,1.0,1.0,CO,CO,Master's,10.0
438414,650270,1,1.0,1.0,NC,NC,Bachelor's,10.0
445850,173728,6,1.0,1.0,TX,TX,High School,7.0
445850,228817,6,1.0,1.0,TX,TX,High School,7.0
446615,634244,6,1.0,1.0,TX,TX,Master's,31.0
446862,642217,2,0.0,0.0,WA,GA,None,13.0
446934,936483,5,0.0,0.0,TX,MN,High School,0.0
447922,1030026,1,1.0,1.0,Maharashtra,AZ,Master's,9.0
447922,485263,1,1.0,1.0,Maharashtra,SC,Master's,9.0
447922,1040686,1,1.0,1.0,Maharashtra,MA,Master's,9.0
447922,282005,1,1.0,1.0,Maharashtra,PA,Master's,9.0
447922,779180,1,1.0,1.0,Maharashtra,IA,Master's,9.0
447922,1115770,1,1.0,1.0,Maharashtra,LA,Master's,9.0
447922,901919,1,1.0,1.0,Maharashtra,OH,Master's,9.0
447922,455752,1,1.0,1.0,Maharashtra,TX,Master's,9.0
447922,562306,1,1.0,1.0,Maharashtra,SC,Master's,9.0
447922,1011542,1,1.0,1.0,Maharashtra,PA,Master's,9.0
447922,283909,1,1.0,1.0,Maharashtra,NY,Master's,9.0
447922,102834,1,1.0,1.0,Maharashtra,PA,Master's,9.0
447922,613967,1,1.0,1.0,Maharashtra,MA,Master's,9.0
447922,860763,1,1.0,1.0,Maharashtra,FL,Master's,9.0
447922,1013844,1,1.0,1.0,Maharashtra,MN,Master's,9.0
447922,284864,1,1.0,1.0,Maharashtra,NV,Master's,9.0
447922,765765,1,1.0,1.0,Maharashtra,CT,Master's,9.0
447922,334071,1,1.0,1.0,Maharashtra,MA,Master's,9.0
447922,180300,1,1.0,1.0,Maharashtra,CO,Master's,9.0
447922,752438,1,1.0,1.0,Maharashtra,IA,Master's,9.0
447922,1105515,1,1.0,1.0,Maharashtra,CO,Master's,9.0
447922,334430,1,1.0,1.0,Maharashtra,OH,Master's,9.0
447922,780250,1,1.0,1.0,Maharashtra,PA,Master's,9.0
447922,887276,1,1.0,1.0,Maharashtra,NC,Master's,9.0
448742,354995,1,1.0,1.0,TX,TX,Master's,5.0
448742,950210,1,1.0,1.0,TX,TX,Master's,5.0
450710,508575,6,0.0,0.0,NJ,AR,None,5.0
455746,86577,5,1.0,1.0,OH,OH,Associate's,23.0
456617,852767,1,1.0,1.0,AL,AL,None,12.0
456617,1097224,1,1.0,1.0,AL,AL,None,12.0
470148,959575,5,1.0,1.0,TX,TX,None,7.0
470148,464805,5,1.0,1.0,TX,TX,None,7.0
471566,377562,2,1.0,1.0,MD,DC,Associate's,2.0
471566,803282,2,1.0,1.0,MD,DC,Associate's,2.0
472581,154310,1,1.0,1.0,NY,NY,Bachelor's,9.0
476716,948409,1,1.0,1.0,MI,MI,None,17.0
476716,615521,1,1.0,1.0,MI,MI,None,17.0
487099,195278,2,1.0,1.0,NY,NY,Bachelor's,12.0
494633,885548,2,1.0,1.0,WI,WI,Associate's,8.0
499167,829395,4,0.0,0.0,NY,PA,Master's,3.0
501006,210438,4,1.0,1.0,NY,NY,High School,1.0
501795,846982,3,0.0,0.0,GA,IN,Bachelor's,17.0
518906,398504,4,1.0,1.0,MI,MI,Bachelor's,10.0
527952,899587,5,1.0,1.0,FL,FL,Vocational,8.0
534554,100642,1,1.0,1.0,MS,GA,Bachelor's,4.0
535550,966441,3,1.0,1.0,IL,IL,High School,8.0
537759,474953,4,1.0,1.0,FL,FL,High School,13.0
540107,872334,5,1.0,1.0,NJ,PA,Master's,28.0
540107,28530,5,1.0,1.0,NJ,NJ,Master's,28.0
544528,1058478,6,0.0,0.0,TX,UT,Bachelor's,2.0
549335,287862,3,0.0,0.0,PA,IL,Bachelor's,6.0
549437,881257,4,1.0,1.0,CA,CA,Bachelor's,8.0
549832,926688,4,1.0,1.0,IN,IN,Bachelor's,11.0
551746,823482,7,1.0,1.0,TX,TX,High School,6.0
558899,454045,6,0.0,0.0,CA,TX,High School,6.0
559977,1024524,7,1.0,1.0,TX,TX,Bachelor's,7.0
561092,242747,7,0.0,0.0,MI,OH,None,24.0
561400,212936,2,1.0,1.0,TX,TX,Bachelor's,7.0
561400,352822,2,1.0,1.0,TX,TX,Bachelor's,7.0
561400,168867,2,0.0,0.0,TX,AZ,Bachelor's,7.0
562822,286107,5,1.0,1.0,MD,MD,None,18.0
566607,209314,2,1.0,1.0,MO,MO,High School,3.0
575924,292976,5,0.0,0.0,CT,OH,High School,14.0
579467,147373,6,1.0,1.0,CA,CA,None,14.0
579467,981169,6,0.0,0.0,CA,NY,None,14.0
583199,822878,1,1.0,1.0,OH,OH,High School,9.0
583223,657945,4,1.0,1.0,SC,SC,High School,21.0
592507,636307,1,1.0,1.0,TX,TX,None,10.0
592507,882975,1,1.0,1.0,TX,TX,None,10.0
600873,365330,6,0.0,0.0,TX,SC,High School,0.0
601738,355748,4,0.0,0.0,GA,AZ,Associate's,18.0
603180,292243,4,1.0,1.0,WA,WA,Master's,8.0
604479,1105278,1,1.0,1.0,unknown,NJ,None,5.0
604479,665122,1,1.0,1.0,unknown,NJ,None,5.0
606864,268019,1,1.0,1.0,NY,NY,Master's,8.0
606864,749960,1,1.0,1.0,NY,NY,Master's,8.0
608140,1010392,6,1.0,1.0,GA,GA,None,12.0
615120,911517,2,1.0,1.0,MO,MO,Associate's,10.0
617338,27856,5,1.0,1.0,AZ,AZ,High School,11.0
617338,432313,5,1.0,1.0,AZ,AZ,High School,11.0
622848,1073429,6,0.0,0.0,MA,OH,Bachelor's,12.0
626676,754415,4,0.0,0.0,AZ,NC,PhD,27.0
632056,114381,1,0.0,0.0,IL,OH,None,5.0
632286,464306,4,1.0,1.0,CA,CA,High School,11.0
632286,1020426,4,1.0,1.0,CA,CA,High School,11.0
633279,300530,1,1.0,1.0,FL,FL,Bachelor's,8.0
643346,710781,1,1.0,1.0,OH,OH,None,27.0
643471,459614,1,1.0,0.0,PA,MD,High School,29.0
646916,284001,3,1.0,1.0,TN,TN,Master's,14.0
647040,569281,4,1.0,1.0,NY,NY,Bachelor's,3.0
657105,503641,6,1.0,0.0,NY,NJ,Bachelor's,19.0
657105,173821,6,1.0,1.0,NY,NY,Bachelor's,19.0
660624,247845,5,1.0,1.0,VA,VA,Associate's,11.0
662413,152916,2,1.0,1.0,MO,KS,Bachelor's,10.0
663978,522836,1,1.0,1.0,TX,TX,None,8.0
666356,626817,5,1.0,1.0,NJ,NJ,Bachelor's,26.0
666356,152027,5,1.0,1.0,NJ,NJ,Bachelor's,26.0
666356,1098987,5,1.0,1.0,NJ,NY,Bachelor's,26.0
667958,742801,3,1.0,1.0,IN,IN,High School,27.0
673264,633206,2,1.0,1.0,IL,IL,High School,5.0
673264,196845,2,1.0,1.0,IL,IL,High School,5.0
674478,545833,2,1.0,1.0,TX,TX,High School,4.0
675039,600519,1,1.0,1.0,FL,FL,Bachelor's,8.0
675551,391560,3,1.0,1.0,TX,TX,None,6.0
677738,423482,4,0.0,0.0,FL,NC,High School,22.0
678406,969593,1,1.0,1.0,TX,TX,None,13.0
682745,1102188,3,1.0,1.0,NC,NC,High School,5.0
683428,177499,2,1.0,1.0,MN,MN,Master's,7.0
684342,520741,4,1.0,1.0,FL,FL,Associate's,11.0
684342,820946,4,1.0,1.0,FL,FL,Associate's,11.0
684342,264169,4,1.0,1.0,FL,FL,Associate's,11.0
685492,749720,3,1.0,1.0,TX,TX,High School,8.0
685492,1038466,3,1.0,1.0,TX,TX,High School,8.0
685492,516297,3,1.0,1.0,TX,TX,High School,8.0
687315,522524,1,1.0,1.0,CA,CA,Master's,14.0
687315,805256,1,1.0,1.0,CA,CA,Master's,14.0
687315,622405,1,1.0,1.0,CA,CA,Master's,14.0
687419,405735,2,1.0,0.0,OH,CA,Master's,3.0
689119,152854,4,1.0,1.0,PA,PA,None,40.0
694850,788045,5,1.0,1.0,KS,KS,None,13.0
696787,809502,1,0.0,1.0,LA,IN,Bachelor's,10.0
696787,599889,1,0.0,0.0,LA,TN,Bachelor's,10.0
700159,699612,2,1.0,1.0,IN,IN,Bachelor's,13.0
700388,499596,6,1.0,1.0,FL,FL,Associate's,9.0
700388,874961,6,1.0,1.0,FL,FL,Associate's,9.0
700388,711361,6,1.0,1.0,FL,FL,Associate's,9.0
703621,387783,1,1.0,1.0,MI,MI,High School,10.0
